true_id,true_label,pred_id,pred_label,count
188,ice_skating_rink-indoor,189,ice_skating_rink-outdoor,64
117,desert-vegetation,233,mountain_path,64
318,storage_room,43,basement,64
126,dressing_room,19,art_gallery,64
30,badlands,340,trench,64
234,mountain_snowy,163,glacier,64
111,crevasse,186,ice_floe,64
238,music_studio,315,stage-indoor,64
344,valley,117,desert-vegetation,64
54,beer_hall,122,discotheque,64
196,jail_cell,69,burial_chamber,64
264,physics_laboratory,21,art_studio,64
322,sushi_bar,285,restaurant_kitchen,64
249,orchard,254,park,64
107,cottage,339,tree_house,64
78,canal-natural,59,boathouse,63
105,corral,201,kennel-outdoor,63
72,butchers_shop,31,bakery-shop,63
156,garage-indoor,255,parking_garage-indoor,63
364,zen_garden,340,trench,63
110,creek,197,japanese_garden,63
144,fire_station,193,inn-outdoor,63
20,art_school,19,art_gallery,63
222,market-indoor,302,shopping_mall-indoor,63
202,kindergarden_classroom,21,art_studio,63
130,elevator_lobby,280,reception,63
326,swimming_pool-outdoor,353,water_park,63
41,barndoor,216,loading_dock,63
120,dining_hall,75,cafeteria,63
207,landing_deck,247,oilrig,63
256,parking_garage-outdoor,245,office_building,62
186,ice_floe,190,iceberg,62
349,vineyard,348,village,62
153,formal_garden,127,driveway,62
282,repair_shop,133,engine_room,62
268,playground,254,park,62
329,television_studio,250,orchestra_pit,62
293,runway,207,landing_deck,62
223,market-outdoor,321,supermarket,62
345,vegetable_garden,279,rainforest,62
17,arena-rodeo,68,bullring,62
88,chemistry_lab,56,biology_laboratory,62
126,dressing_room,95,closet,62
4,alley,11,arcade,62
233,mountain_path,348,village,62
104,corn_field,36,bamboo_forest,61
127,driveway,283,residential_neighborhood,61
260,pavilion,339,tree_house,61
277,raft,324,swimming_hole,61
241,nursing_home,179,hospital_room,61
50,beauty_salon,211,legislative_chamber,61
91,church-outdoor,193,inn-outdoor,61
145,fishpond,340,trench,61
359,wheat_field,36,bamboo_forest,61
17,arena-rodeo,310,soccer_field,61
153,formal_garden,345,vegetable_garden,61
308,slum,348,village,61
170,hangar-outdoor,169,hangar-indoor,61
297,science_museum,239,natural_history_museum,61
247,oilrig,194,islet,60
299,shed,107,cottage,60
172,hardware_store,60,bookstore,60
171,harbor,194,islet,60
125,downtown,245,office_building,60
13,archaelogical_excavation,292,ruin,60
55,berth,155,galley,60
39,bar,322,sushi_bar,60
187,ice_shelf,186,ice_floe,60
47,bazaar-outdoor,286,restaurant_patio,60
81,canyon,30,badlands,60
132,embassy,327,synagogue-outdoor,59
134,entrance_hall,215,living_room,59
232,mountain,81,canyon,59
220,mansion,283,residential_neighborhood,59
93,clean_room,248,operating_room,59
206,landfill,279,rainforest,59
308,slum,227,medina,59
223,market-outdoor,286,restaurant_patio,59
262,pharmacy,301,shopfront,59
335,toyshop,80,candy_store,59
184,hunting_lodge-outdoor,157,garage-outdoor,59
229,moat-water,59,boathouse,59
163,glacier,190,iceberg,59
140,field-cultivated,141,field-wild,59
330,temple-asia,339,tree_house,59
62,botanical_garden,141,field-wild,59
87,chalet,157,garage-outdoor,59
315,stage-indoor,250,orchestra_pit,59
24,athletic_field-outdoor,313,stadium-football,59
52,bedroom,89,childs_room,59
272,porch,339,tree_house,59
338,tree_farm,279,rainforest,59
328,television_room,177,home_theater,59
90,church-indoor,69,burial_chamber,59
357,wave,243,ocean,58
257,parking_lot,276,raceway,58
159,gazebo-exterior,354,water_tower,58
203,kitchen,215,living_room,58
139,fastfood_restaurant,301,shopfront,58
42,baseball_field,313,stadium-football,58
87,chalet,348,village,58
53,beer_garden,286,restaurant_patio,58
240,nursery,89,childs_room,58
262,pharmacy,60,bookstore,58
124,dorm_room,215,living_room,58
147,florist_shop-indoor,62,botanical_garden,58
132,embassy,108,courthouse,58
164,golf_course,310,soccer_field,58
238,music_studio,316,stage-outdoor,58
246,office_cubicles,280,reception,58
142,field_road,118,desert_road,58
106,corridor,11,arcade,58
48,beach,309,snowfield,58
343,utility_room,208,laundromat,57
218,lock_chamber,340,trench,57
97,coast,243,ocean,57
3,alcove,95,closet,57
47,bazaar-outdoor,316,stage-outdoor,57
177,home_theater,19,art_gallery,57
273,promenade,266,pier,57
160,general_store-indoor,172,hardware_store,57
62,botanical_garden,150,forest-broadleaf,57
321,supermarket,115,department_store,57
205,lake-natural,194,islet,57
129,elevator-door,19,art_gallery,57
321,supermarket,172,hardware_store,56
322,sushi_bar,211,legislative_chamber,56
119,diner-outdoor,161,general_store-outdoor,56
289,rock_arch,81,canyon,56
142,field_road,340,trench,56
231,motel,157,garage-outdoor,56
192,industrial_area,157,garage-outdoor,56
193,inn-outdoor,32,balcony-exterior,56
290,roof_garden,127,driveway,56
41,barndoor,201,kennel-outdoor,56
332,ticket_booth,193,inn-outdoor,56
76,campsite,265,picnic_area,56
264,physics_laboratory,133,engine_room,56
210,lecture_room,27,auditorium,56
115,department_store,302,shopping_mall-indoor,56
81,canyon,117,desert-vegetation,55
118,desert_road,233,mountain_path,55
353,water_park,325,swimming_pool-indoor,55
249,orchard,345,vegetable_garden,55
85,catacomb,167,grotto,55
331,throne_room,90,church-indoor,55
311,stable,43,basement,55
17,arena-rodeo,105,corral,55
113,dam,340,trench,55
81,canyon,348,village,55
349,vineyard,345,vegetable_garden,55
12,arch,69,burial_chamber,55
304,ski_resort,309,snowfield,54
226,mausoleum,339,tree_house,54
356,watering_hole,141,field-wild,54
90,church-indoor,11,arcade,54
148,food_court,302,shopping_mall-indoor,54
250,orchestra_pit,315,stage-indoor,54
153,formal_garden,348,village,54
331,throne_room,11,arcade,54
49,beach_house,157,garage-outdoor,54
104,corn_field,141,field-wild,54
299,shed,74,cabin-outdoor,54
328,television_room,124,dorm_room,54
115,department_store,198,jewelry_shop,54
52,bedroom,55,berth,54
153,formal_garden,333,topiary_garden,54
328,television_room,358,wet_bar,53
3,alcove,19,art_gallery,53
31,bakery-shop,198,jewelry_shop,53
217,lobby,215,living_room,53
250,orchestra_pit,211,legislative_chamber,53
170,hangar-outdoor,216,loading_dock,53
315,stage-indoor,122,discotheque,53
132,embassy,245,office_building,53
37,bank_vault,298,server_room,53
251,pagoda,354,water_tower,53
176,home_office,358,wet_bar,53
286,restaurant_patio,193,inn-outdoor,53
285,restaurant_kitchen,155,galley,53
13,archaelogical_excavation,294,sandbox,53
6,amusement_arcade,298,server_room,53
20,art_school,211,legislative_chamber,53
341,tundra,30,badlands,53
283,residential_neighborhood,127,driveway,52
118,desert_road,117,desert-vegetation,52
48,beach,243,ocean,52
67,building_facade,143,fire_escape,52
304,ski_resort,305,ski_slope,52
297,science_museum,19,art_gallery,52
269,playroom,19,art_gallery,52
36,bamboo_forest,150,forest-broadleaf,52
185,ice_cream_parlor,198,jewelry_shop,52
252,palace,348,village,52
47,bazaar-outdoor,11,arcade,52
234,mountain_snowy,348,village,52
44,basketball_court-indoor,225,martial_arts_gym,52
221,manufactured_home,107,cottage,52
363,youth_hostel,51,bedchamber,52
35,ballroom,211,legislative_chamber,52
324,swimming_hole,340,trench,52
259,patio,272,porch,52
101,conference_center,210,lecture_room,52
335,toyshop,300,shoe_shop,52
232,mountain,117,desert-vegetation,52
129,elevator-door,95,closet,52
146,flea_market-indoor,286,restaurant_patio,52
350,volcano,194,islet,52
166,greenhouse-outdoor,201,kennel-outdoor,52
77,campus,254,park,52
341,tundra,141,field-wild,52
128,drugstore,115,department_store,52
176,home_office,121,dining_room,52
50,beauty_salon,19,art_gallery,52
173,hayfield,164,golf_course,52
155,galley,358,wet_bar,51
142,field_road,233,mountain_path,51
131,elevator_shaft,26,attic,51
252,palace,270,plaza,51
206,landfill,345,vegetable_garden,51
359,wheat_field,287,rice_paddy,51
319,street,227,medina,51
192,industrial_area,283,residential_neighborhood,51
210,lecture_room,100,computer_room,51
245,office_building,8,apartment_building-outdoor,51
72,butchers_shop,321,supermarket,51
119,diner-outdoor,32,balcony-exterior,51
94,cliff,81,canyon,51
106,corridor,95,closet,51
346,veterinarians_office,179,hospital_room,51
267,pizzeria,31,bakery-shop,51
242,oast_house,354,water_tower,51
2,airport_terminal,255,parking_garage-indoor,51
77,campus,193,inn-outdoor,51
91,church-outdoor,108,courthouse,51
12,arch,354,water_tower,51
275,racecourse,310,soccer_field,51
339,tree_house,150,forest-broadleaf,51
177,home_theater,298,server_room,51
346,veterinarians_office,241,nursing_home,50
130,elevator_lobby,129,elevator-door,50
47,bazaar-outdoor,227,medina,50
176,home_office,352,waiting_room,50
253,pantry,358,wet_bar,50
56,biology_laboratory,285,restaurant_kitchen,50
324,swimming_hole,197,japanese_garden,50
29,auto_showroom,28,auto_factory,50
90,church-indoor,331,throne_room,50
279,rainforest,355,waterfall,50
75,cafeteria,286,restaurant_patio,50
301,shopfront,193,inn-outdoor,50
54,beer_hall,27,auditorium,50
167,grotto,340,trench,50
319,street,283,residential_neighborhood,50
192,industrial_area,193,inn-outdoor,50
220,mansion,107,cottage,50
216,loading_dock,170,hangar-outdoor,50
151,forest_path,152,forest_road,50
158,gas_station,193,inn-outdoor,50
193,inn-outdoor,107,cottage,50
55,berth,45,bathroom,50
227,medina,4,alley,50
153,formal_garden,279,rainforest,50
358,wet_bar,215,living_room,50
324,swimming_hole,180,hot_spring,50
67,building_facade,245,office_building,50
203,kitchen,343,utility_room,50
131,elevator_shaft,143,fire_escape,50
128,drugstore,60,bookstore,49
62,botanical_garden,36,bamboo_forest,49
28,auto_factory,169,hangar-indoor,49
270,plaza,193,inn-outdoor,49
294,sandbox,340,trench,49
160,general_store-indoor,198,jewelry_shop,49
220,mansion,157,garage-outdoor,49
115,department_store,300,shoe_shop,49
86,cemetery,340,trench,49
332,ticket_booth,157,garage-outdoor,49
332,ticket_booth,301,shopfront,49
182,hotel_room,124,dorm_room,49
54,beer_hall,211,legislative_chamber,49
209,lawn,254,park,49
264,physics_laboratory,298,server_room,49
357,wave,180,hot_spring,49
271,pond,323,swamp,49
30,badlands,81,canyon,49
114,delicatessen,198,jewelry_shop,49
359,wheat_field,138,farm,49
297,science_museum,169,hangar-indoor,49
128,drugstore,172,hardware_store,49
49,beach_house,354,water_tower,49
143,fire_escape,32,balcony-exterior,49
300,shoe_shop,198,jewelry_shop,48
161,general_store-outdoor,119,diner-outdoor,48
245,office_building,32,balcony-exterior,48
39,bar,198,jewelry_shop,48
309,snowfield,187,ice_shelf,48
330,temple-asia,159,gazebo-exterior,48
356,watering_hole,117,desert-vegetation,48
250,orchestra_pit,27,auditorium,48
180,hot_spring,355,waterfall,48
291,rope_bridge,36,bamboo_forest,48
312,stadium-baseball,310,soccer_field,48
56,biology_laboratory,21,art_studio,48
173,hayfield,40,barn,48
287,rice_paddy,340,trench,48
161,general_store-outdoor,157,garage-outdoor,48
271,pond,145,fishpond,48
243,ocean,97,coast,48
197,japanese_garden,339,tree_house,48
96,clothing_store,211,legislative_chamber,47
7,amusement_park,83,carrousel,47
110,creek,180,hot_spring,47
31,bakery-shop,72,butchers_shop,47
173,hayfield,141,field-wild,47
345,vegetable_garden,340,trench,47
3,alcove,358,wet_bar,47
225,martial_arts_gym,19,art_gallery,47
49,beach_house,348,village,47
339,tree_house,279,rainforest,47
92,classroom,100,computer_room,47
309,snowfield,305,ski_slope,47
299,shed,339,tree_house,47
341,tundra,117,desert-vegetation,47
333,topiary_garden,127,driveway,47
148,food_court,211,legislative_chamber,47
162,gift_shop,160,general_store-indoor,47
137,fabric_store,95,closet,47
247,oilrig,354,water_tower,47
179,hospital_room,248,operating_room,47
207,landing_deck,293,runway,47
196,jail_cell,45,bathroom,47
280,reception,19,art_gallery,47
287,rice_paddy,140,field-cultivated,46
338,tree_farm,254,park,46
244,office,215,living_room,46
77,campus,127,driveway,46
170,hangar-outdoor,354,water_tower,46
109,courtyard,127,driveway,46
67,building_facade,8,apartment_building-outdoor,46
178,hospital,256,parking_garage-outdoor,46
106,corridor,130,elevator_lobby,46
196,jail_cell,85,catacomb,46
238,music_studio,122,discotheque,46
262,pharmacy,321,supermarket,46
12,arch,327,synagogue-outdoor,46
231,motel,283,residential_neighborhood,46
2,airport_terminal,169,hangar-indoor,46
57,boardwalk,36,bamboo_forest,46
121,dining_room,358,wet_bar,46
352,waiting_room,124,dorm_room,46
274,pub-indoor,122,discotheque,46
243,ocean,266,pier,46
305,ski_slope,191,igloo,46
130,elevator_lobby,106,corridor,46
89,childs_room,215,living_room,45
73,butte,292,ruin,45
1,airplane_cabin,336,train_interior,45
123,doorway-outdoor,272,porch,45
129,elevator-door,37,bank_vault,45
263,phone_booth,298,server_room,45
70,bus_interior,1,airplane_cabin,45
343,utility_room,358,wet_bar,45
261,pet_shop,321,supermarket,45
238,music_studio,298,server_room,45
171,harbor,79,canal-urban,45
156,garage-indoor,29,auto_showroom,45
306,sky,354,water_tower,45
148,food_court,75,cafeteria,45
175,highway,152,forest_road,45
29,auto_showroom,156,garage-indoor,45
261,pet_shop,198,jewelry_shop,45
337,train_station-platform,320,subway_station-platform,45
176,home_office,298,server_room,45
335,toyshop,172,hardware_store,45
211,legislative_chamber,27,auditorium,45
102,conference_room,280,reception,45
237,museum-outdoor,270,plaza,45
158,gas_station,283,residential_neighborhood,45
61,booth-indoor,19,art_gallery,45
352,waiting_room,280,reception,45
172,hardware_store,115,department_store,45
103,construction_site,354,water_tower,45
265,picnic_area,53,beer_garden,45
226,mausoleum,292,ruin,45
91,church-outdoor,292,ruin,45
146,flea_market-indoor,53,beer_garden,45
202,kindergarden_classroom,92,classroom,45
93,clean_room,179,hospital_room,45
326,swimming_pool-outdoor,32,balcony-exterior,45
258,pasture,140,field-cultivated,44
2,airport_terminal,325,swimming_pool-indoor,44
27,auditorium,235,movie_theater-indoor,44
285,restaurant_kitchen,322,sushi_bar,44
50,beauty_salon,126,dressing_room,44
0,airfield,174,heliport,44
94,cliff,340,trench,44
244,office,352,waiting_room,44
28,auto_factory,29,auto_showroom,44
350,volcano,348,village,44
138,farm,340,trench,44
180,hot_spring,340,trench,44
234,mountain_snowy,187,ice_shelf,44
108,courthouse,327,synagogue-outdoor,44
208,laundromat,19,art_gallery,44
25,atrium-public,317,staircase,44
67,building_facade,327,synagogue-outdoor,44
102,conference_room,100,computer_room,44
217,lobby,130,elevator_lobby,44
146,flea_market-indoor,198,jewelry_shop,44
124,dorm_room,352,waiting_room,44
341,tundra,140,field-cultivated,44
353,water_park,326,swimming_pool-outdoor,44
224,marsh,141,field-wild,44
264,physics_laboratory,211,legislative_chamber,44
26,attic,43,basement,44
230,mosque-outdoor,108,courthouse,44
116,desert-sand,309,snowfield,44
118,desert_road,116,desert-sand,44
253,pantry,60,bookstore,44
284,restaurant,198,jewelry_shop,44
287,rice_paddy,138,farm,44
129,elevator-door,130,elevator_lobby,43
174,heliport,361,windmill,43
178,hospital,354,water_tower,43
272,porch,193,inn-outdoor,43
220,mansion,32,balcony-exterior,43
324,swimming_hole,355,waterfall,43
139,fastfood_restaurant,280,reception,43
25,atrium-public,165,greenhouse-indoor,43
108,courthouse,283,residential_neighborhood,43
305,ski_slope,234,mountain_snowy,43
203,kitchen,121,dining_room,43
320,subway_station-platform,11,arcade,43
90,church-indoor,134,entrance_hall,43
273,promenade,354,water_tower,43
228,mezzanine,337,train_station-platform,43
128,drugstore,321,supermarket,43
96,clothing_store,137,fabric_store,43
158,gas_station,354,water_tower,43
113,dam,348,village,43
84,castle,354,water_tower,43
80,candy_store,172,hardware_store,43
286,restaurant_patio,339,tree_house,43
38,banquet_hall,198,jewelry_shop,43
214,lighthouse,247,oilrig,43
123,doorway-outdoor,216,loading_dock,43
288,river,180,hot_spring,43
350,volcano,306,sky,43
266,pier,273,promenade,43
50,beauty_salon,21,art_studio,43
3,alcove,45,bathroom,43
170,hangar-outdoor,40,barn,43
327,synagogue-outdoor,108,courthouse,43
205,lake-natural,266,pier,43
89,childs_room,51,bedchamber,43
14,archive,212,library-indoor,43
51,bedchamber,331,throne_room,43
268,playground,294,sandbox,43
74,cabin-outdoor,157,garage-outdoor,43
179,hospital_room,241,nursing_home,43
290,roof_garden,340,trench,43
140,field-cultivated,138,farm,42
353,water_park,7,amusement_park,42
79,canal-urban,193,inn-outdoor,42
246,office_cubicles,211,legislative_chamber,42
181,hotel-outdoor,8,apartment_building-outdoor,42
100,computer_room,124,dorm_room,42
29,auto_showroom,255,parking_garage-indoor,42
237,museum-outdoor,157,garage-outdoor,42
106,corridor,69,burial_chamber,42
77,campus,354,water_tower,42
97,coast,94,cliff,42
357,wave,48,beach,42
31,bakery-shop,321,supermarket,42
197,japanese_garden,345,vegetable_garden,42
362,yard,209,lawn,42
300,shoe_shop,19,art_gallery,42
250,orchestra_pit,16,arena-performance,42
3,alcove,85,catacomb,42
155,galley,285,restaurant_kitchen,42
144,fire_station,337,train_station-platform,42
258,pasture,40,barn,42
191,igloo,309,snowfield,42
139,fastfood_restaurant,193,inn-outdoor,42
157,garage-outdoor,127,driveway,42
99,coffee_shop,211,legislative_chamber,42
292,ruin,340,trench,42
151,forest_path,340,trench,42
324,swimming_hole,279,rainforest,42
73,butte,348,village,42
232,mountain,234,mountain_snowy,42
287,rice_paddy,348,village,42
363,youth_hostel,182,hotel_room,42
97,coast,266,pier,42
88,chemistry_lab,285,restaurant_kitchen,42
362,yard,340,trench,41
203,kitchen,285,restaurant_kitchen,41
58,boat_deck,247,oilrig,41
41,barndoor,107,cottage,41
96,clothing_store,198,jewelry_shop,41
349,vineyard,249,orchard,41
183,house,339,tree_house,41
273,promenade,337,train_station-platform,41
245,office_building,125,downtown,41
331,throne_room,51,bedchamber,41
3,alcove,123,doorway-outdoor,41
222,market-indoor,115,department_store,41
155,galley,55,berth,41
228,mezzanine,325,swimming_pool-indoor,41
244,office,280,reception,41
284,restaurant,39,bar,41
253,pantry,19,art_gallery,41
13,archaelogical_excavation,85,catacomb,41
144,fire_station,216,loading_dock,41
356,watering_hole,340,trench,41
132,embassy,270,plaza,41
264,physics_laboratory,124,dorm_room,41
122,discotheque,16,arena-performance,41
241,nursing_home,19,art_gallery,41
220,mansion,339,tree_house,41
319,street,193,inn-outdoor,41
147,florist_shop-indoor,141,field-wild,41
40,barn,354,water_tower,41
341,tundra,340,trench,41
109,courtyard,227,medina,41
353,water_park,354,water_tower,41
130,elevator_lobby,217,lobby,41
232,mountain,279,rainforest,41
345,vegetable_garden,197,japanese_garden,41
136,excavation,103,construction_site,41
175,highway,127,driveway,41
219,locker_room,298,server_room,41
214,lighthouse,361,windmill,41
141,field-wild,140,field-cultivated,41
224,marsh,356,watering_hole,41
281,recreation_room,280,reception,41
165,greenhouse-indoor,339,tree_house,41
124,dorm_room,363,youth_hostel,41
72,butchers_shop,285,restaurant_kitchen,41
141,field-wild,138,farm,41
162,gift_shop,115,department_store,40
304,ski_resort,193,inn-outdoor,40
152,forest_road,279,rainforest,40
116,desert-sand,117,desert-vegetation,40
28,auto_factory,199,junkyard,40
286,restaurant_patio,119,diner-outdoor,40
132,embassy,354,water_tower,40
338,tree_farm,117,desert-vegetation,40
328,television_room,182,hotel_room,40
212,library-indoor,14,archive,40
29,auto_showroom,276,raceway,40
284,restaurant,322,sushi_bar,40
167,grotto,355,waterfall,40
163,glacier,305,ski_slope,40
126,dressing_room,211,legislative_chamber,40
330,temple-asia,354,water_tower,40
3,alcove,63,bow_window-indoor,40
319,street,337,train_station-platform,40
53,beer_garden,223,market-outdoor,40
284,restaurant,211,legislative_chamber,40
289,rock_arch,194,islet,40
109,courtyard,157,garage-outdoor,40
215,living_room,124,dorm_room,40
259,patio,286,restaurant_patio,40
118,desert_road,30,badlands,40
202,kindergarden_classroom,240,nursery,40
27,auditorium,16,arena-performance,40
231,motel,32,balcony-exterior,40
32,balcony-exterior,157,garage-outdoor,40
96,clothing_store,301,shopfront,40
122,discotheque,316,stage-outdoor,40
112,crosswalk,319,street,40
186,ice_floe,191,igloo,40
175,highway,283,residential_neighborhood,40
7,amusement_park,316,stage-outdoor,40
199,junkyard,339,tree_house,40
341,tundra,348,village,40
72,butchers_shop,198,jewelry_shop,40
218,lock_chamber,266,pier,39
49,beach_house,194,islet,39
130,elevator_lobby,19,art_gallery,39
172,hardware_store,160,general_store-indoor,39
252,palace,354,water_tower,39
318,storage_room,60,bookstore,39
237,museum-outdoor,327,synagogue-outdoor,39
162,gift_shop,21,art_studio,39
217,lobby,352,waiting_room,39
261,pet_shop,346,veterinarians_office,39
72,butchers_shop,21,art_studio,39
249,orchard,279,rainforest,39
171,harbor,58,boat_deck,39
260,pavilion,157,garage-outdoor,39
94,cliff,348,village,39
200,kasbah,354,water_tower,39
205,lake-natural,324,swimming_hole,39
338,tree_farm,150,forest-broadleaf,39
247,oilrig,361,windmill,39
318,storage_room,95,closet,39
320,subway_station-platform,255,parking_garage-indoor,39
41,barndoor,69,burial_chamber,39
5,amphitheater,292,ruin,39
181,hotel-outdoor,354,water_tower,39
288,river,279,rainforest,39
7,amusement_park,361,windmill,39
23,assembly_line,133,engine_room,39
59,boathouse,229,moat-water,39
47,bazaar-outdoor,46,bazaar-indoor,39
268,playground,354,water_tower,38
22,artists_loft,121,dining_room,38
257,parking_lot,283,residential_neighborhood,38
23,assembly_line,169,hangar-indoor,38
319,street,127,driveway,38
269,playroom,124,dorm_room,38
94,cliff,30,badlands,38
233,mountain_path,279,rainforest,38
271,pond,279,rainforest,38
91,church-outdoor,334,tower,38
73,butte,116,desert-sand,38
326,swimming_pool-outdoor,283,residential_neighborhood,38
31,bakery-shop,80,candy_store,38
184,hunting_lodge-outdoor,40,barn,38
52,bedroom,363,youth_hostel,38
193,inn-outdoor,157,garage-outdoor,38
172,hardware_store,300,shoe_shop,38
288,river,194,islet,38
252,palace,251,pagoda,38
166,greenhouse-outdoor,339,tree_house,38
249,orchard,338,tree_farm,38
338,tree_farm,348,village,38
142,field_road,164,golf_course,38
143,fire_escape,8,apartment_building-outdoor,38
293,runway,276,raceway,38
12,arch,292,ruin,38
57,boardwalk,340,trench,38
273,promenade,283,residential_neighborhood,38
332,ticket_booth,298,server_room,38
20,art_school,92,classroom,38
49,beach_house,32,balcony-exterior,38
123,doorway-outdoor,157,garage-outdoor,38
125,downtown,348,village,38
95,closet,124,dorm_room,38
182,hotel_room,352,waiting_room,38
162,gift_shop,300,shoe_shop,38
59,boathouse,266,pier,38
351,volleyball_court-outdoor,310,soccer_field,38
120,dining_hall,38,banquet_hall,38
138,farm,141,field-wild,38
219,locker_room,130,elevator_lobby,38
266,pier,171,harbor,38
171,harbor,348,village,38
138,farm,287,rice_paddy,37
25,atrium-public,143,fire_escape,37
162,gift_shop,46,bazaar-indoor,37
114,delicatessen,285,restaurant_kitchen,37
176,home_office,177,home_theater,37
33,balcony-interior,337,train_station-platform,37
266,pier,57,boardwalk,37
183,house,283,residential_neighborhood,37
80,candy_store,300,shoe_shop,37
140,field-cultivated,104,corn_field,37
350,volcano,234,mountain_snowy,37
162,gift_shop,60,bookstore,37
251,pagoda,339,tree_house,37
318,storage_room,282,repair_shop,37
130,elevator_lobby,219,locker_room,37
253,pantry,300,shoe_shop,37
328,television_room,51,bedchamber,37
203,kitchen,45,bathroom,37
231,motel,158,gas_station,37
226,mausoleum,157,garage-outdoor,37
224,marsh,287,rice_paddy,37
160,general_store-indoor,300,shoe_shop,37
242,oast_house,348,village,37
227,medina,11,arcade,37
321,supermarket,198,jewelry_shop,37
2,airport_terminal,337,train_station-platform,37
333,topiary_garden,283,residential_neighborhood,37
308,slum,292,ruin,37
269,playroom,198,jewelry_shop,37
288,river,355,waterfall,37
104,corn_field,138,farm,37
289,rock_arch,117,desert-vegetation,37
24,athletic_field-outdoor,112,crosswalk,37
132,embassy,283,residential_neighborhood,37
26,attic,55,berth,37
89,childs_room,198,jewelry_shop,37
108,courthouse,32,balcony-exterior,37
230,mosque-outdoor,327,synagogue-outdoor,37
289,rock_arch,340,trench,37
164,golf_course,254,park,37
89,childs_room,269,playroom,37
236,museum-indoor,239,natural_history_museum,37
177,home_theater,215,living_room,37
86,cemetery,339,tree_house,37
220,mansion,108,courthouse,37
338,tree_farm,349,vineyard,36
228,mezzanine,143,fire_escape,36
335,toyshop,321,supermarket,36
261,pet_shop,80,candy_store,36
5,amphitheater,348,village,36
161,general_store-outdoor,32,balcony-exterior,36
335,toyshop,202,kindergarden_classroom,36
158,gas_station,157,garage-outdoor,36
288,river,340,trench,36
142,field_road,152,forest_road,36
208,laundromat,45,bathroom,36
308,slum,339,tree_house,36
219,locker_room,45,bathroom,36
281,recreation_room,298,server_room,36
156,garage-indoor,157,garage-outdoor,36
278,railroad_track,340,trench,36
121,dining_room,352,waiting_room,36
306,sky,266,pier,36
211,legislative_chamber,210,lecture_room,36
322,sushi_bar,198,jewelry_shop,36
35,ballroom,225,martial_arts_gym,36
43,basement,95,closet,36
232,mountain,340,trench,36
116,desert-sand,30,badlands,36
110,creek,150,forest-broadleaf,36
352,waiting_room,121,dining_room,36
321,supermarket,60,bookstore,36
226,mausoleum,107,cottage,36
264,physics_laboratory,285,restaurant_kitchen,36
196,jail_cell,43,basement,36
209,lawn,340,trench,36
7,amusement_park,339,tree_house,36
192,industrial_area,170,hangar-outdoor,36
140,field-cultivated,287,rice_paddy,36
63,bow_window-indoor,272,porch,36
106,corridor,19,art_gallery,36
179,hospital_room,124,dorm_room,36
270,plaza,354,water_tower,36
12,arch,289,rock_arch,36
66,bridge,266,pier,36
25,atrium-public,337,train_station-platform,36
46,bazaar-indoor,198,jewelry_shop,36
109,courtyard,283,residential_neighborhood,36
222,market-indoor,286,restaurant_patio,36
224,marsh,279,rainforest,36
141,field-wild,345,vegetable_garden,36
61,booth-indoor,21,art_studio,36
82,car_interior,55,berth,36
323,swamp,59,boathouse,36
33,balcony-interior,63,bow_window-indoor,36
5,amphitheater,340,trench,36
352,waiting_room,19,art_gallery,36
171,harbor,354,water_tower,36
307,skyscraper,348,village,35
135,escalator-indoor,337,train_station-platform,35
328,television_room,298,server_room,35
47,bazaar-outdoor,319,street,35
225,martial_arts_gym,44,basketball_court-indoor,35
271,pond,180,hot_spring,35
30,badlands,233,mountain_path,35
215,living_room,51,bedchamber,35
347,viaduct,340,trench,35
299,shed,127,driveway,35
269,playroom,215,living_room,35
217,lobby,302,shopping_mall-indoor,35
106,corridor,134,entrance_hall,35
221,manufactured_home,283,residential_neighborhood,35
86,cemetery,254,park,35
120,dining_hall,215,living_room,35
215,living_room,121,dining_room,35
238,music_studio,100,computer_room,35
177,home_theater,352,waiting_room,35
257,parking_lot,199,junkyard,35
79,canal-urban,348,village,35
337,train_station-platform,278,railroad_track,35
309,snowfield,191,igloo,35
227,medina,69,burial_chamber,35
50,beauty_salon,215,living_room,35
308,slum,206,landfill,35
117,desert-vegetation,348,village,35
360,wind_farm,306,sky,35
3,alcove,43,basement,35
279,rainforest,339,tree_house,35
288,river,348,village,35
99,coffee_shop,301,shopfront,35
122,discotheque,250,orchestra_pit,35
3,alcove,215,living_room,35
81,canyon,279,rainforest,35
67,building_facade,354,water_tower,35
349,vineyard,117,desert-vegetation,35
258,pasture,233,mountain_path,35
103,construction_site,201,kennel-outdoor,35
212,library-indoor,211,legislative_chamber,35
303,shower,95,closet,35
265,picnic_area,127,driveway,35
33,balcony-interior,354,water_tower,35
331,throne_room,134,entrance_hall,35
361,windmill,360,wind_farm,35
102,conference_room,215,living_room,35
113,dam,180,hot_spring,35
271,pond,340,trench,35
124,dorm_room,55,berth,35
45,bathroom,280,reception,35
57,boardwalk,279,rainforest,35
38,banquet_hall,27,auditorium,34
59,boathouse,194,islet,34
60,bookstore,115,department_store,34
6,amusement_arcade,282,repair_shop,34
154,fountain,354,water_tower,34
363,youth_hostel,352,waiting_room,34
346,veterinarians_office,201,kennel-outdoor,34
92,classroom,21,art_studio,34
311,stable,105,corral,34
43,basement,69,burial_chamber,34
